Order ID,Ship Mode,Region,Category,Regional Manager,Target Key,Sales,Quantity,Discount,Profit,Ship Delay Days,Expected Ship Days,Is Delayed,Is Returned,Year,Month,Month Name,Quarter,Year Month
ES-2017-4882800,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,302.4,7.0,0.1,120.96,3.0,1.0,Yes,No,2017,4,Apr,2,2017-04
ES-2017-1901640,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,312.18,11.0,0.0,146.52,4.0,4.0,No,No,2017,2,Feb,1,2017-02
IT-2017-2114169,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,133.2,2.0,0.5,-85.26,4.0,4.0,No,No,2017,11,Nov,4,2017-11
IT-2017-3003289,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,392.67,3.0,0.5,-306.36,7.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-2376494,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,161.16,4.0,0.0,19.32,4.0,4.0,No,No,2017,2,Feb,1,2017-02
ES-2017-1364758,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,225.84,4.0,0.0,56.4,0.0,0.0,No,No,2017,11,Nov,4,2017-11
ES-2017-1364758,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,97.74,2.0,0.0,28.32,0.0,0.0,No,No,2017,11,Nov,4,2017-11
IT-2017-4633267,First Class,Central,Technology,Emily Burns,Central|Technology|2017,510.12,6.0,0.5,-10.26,1.0,1.0,No,No,2017,12,Dec,4,2017-12
IT-2017-1109084,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,534.36,3.0,0.1,-0.06,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-1109084,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,553.36,5.0,0.1,92.12,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-5002349,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,149.58,3.0,0.0,0.0,2.0,2.0,No,Yes,2017,6,Jun,2,2017-06
ES-2017-5002349,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2017,264.06,6.0,0.0,95.04,2.0,2.0,No,Yes,2017,6,Jun,2,2017-06
ES-2017-5716863,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,721.4,5.0,0.15,33.94,5.0,4.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-2966180,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,154.08,3.0,0.0,29.25,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-2966180,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,578.34,3.0,0.0,138.78,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-2966180,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,60.6,2.0,0.0,27.84,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-2966180,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,1899.15,5.0,0.0,227.85,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-2966180,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,1726.34,5.0,0.35,-478.06,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-4032927,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,147.0,5.0,0.0,72.0,5.0,2.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-4998717,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,69.84,8.0,0.0,21.6,2.0,1.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-3918046,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,1147.2,9.0,0.1,203.82,2.0,1.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-3918046,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,32.1,2.0,0.0,10.56,2.0,1.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-3918046,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,45.0,5.0,0.0,0.0,2.0,1.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-3918046,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,279.72,5.0,0.1,93.12,2.0,1.0,Yes,No,2017,9,Sep,3,2017-09
IT-2017-1659438,Same Day,South,Technology,Damala Kotsonis,South|Technology|2017,1330.99,12.0,0.1,-103.61,0.0,0.0,No,No,2017,7,Jul,3,2017-07
IT-2017-1659438,Same Day,South,Furniture,Damala Kotsonis,South|Furniture|2017,154.17,3.0,0.0,44.64,0.0,0.0,No,No,2017,7,Jul,3,2017-07
IT-2017-1659438,Same Day,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,1332.64,11.0,0.1,547.57,0.0,0.0,No,No,2017,7,Jul,3,2017-07
ES-2017-5322278,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2017,968.4,8.0,0.0,406.56,7.0,4.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-5322278,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2017,366.21,3.0,0.0,124.47,7.0,4.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-3505557,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,979.7,3.0,0.1,283.0,6.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2341157,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,1707.21,9.0,0.0,341.28,4.0,4.0,No,No,2017,10,Oct,4,2017-10
IT-2017-5672839,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,36.94,6.0,0.4,-8.78,5.0,4.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-3551039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,98.46,2.0,0.0,39.36,4.0,4.0,No,No,2017,6,Jun,2,2017-06
ES-2017-3845157,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,18.99,3.0,0.0,0.72,6.0,4.0,Yes,No,2017,10,Oct,4,2017-10
ES-2017-3845157,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,30.96,3.0,0.0,9.54,6.0,4.0,Yes,No,2017,10,Oct,4,2017-10
ES-2017-3845157,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,215.1,6.0,0.0,30.06,6.0,4.0,Yes,No,2017,10,Oct,4,2017-10
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,90.81,3.0,0.0,30.87,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,62.16,4.0,0.0,20.4,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,134.7,5.0,0.0,61.95,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,32.4,3.0,0.0,4.5,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,77.16,4.0,0.0,30.84,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,88.2,6.0,0.0,17.64,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,253.8,3.0,0.0,88.83,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-3759039,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,54.27,3.0,0.0,17.28,4.0,4.0,No,No,2017,8,Aug,3,2017-08
IT-2017-4712032,Second Class,Central,Technology,Emily Burns,Central|Technology|2017,448.19,2.0,0.15,-0.01,5.0,2.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-2771616,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,13.26,1.0,0.0,4.5,7.0,4.0,Yes,No,2017,3,Mar,1,2017-03
ES-2017-3286671,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,116.52,2.0,0.0,51.24,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-3286671,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,64.08,4.0,0.0,32.04,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-3286671,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,138.69,3.0,0.0,58.23,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-3286671,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,68.04,6.0,0.0,10.8,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-3434989,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,84.96,3.0,0.0,38.16,4.0,4.0,No,No,2017,12,Dec,4,2017-12
IT-2017-2911448,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,137.31,2.0,0.5,-27.51,3.0,2.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-2061669,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,69.3,2.0,0.0,0.0,3.0,1.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2061669,First Class,South,Furniture,Damala Kotsonis,South|Furniture|2017,73.54,4.0,0.6,-62.54,3.0,1.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2061669,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,66.9,5.0,0.0,16.05,3.0,1.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2061669,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,58.21,2.0,0.4,-7.79,3.0,1.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2061669,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,42.03,3.0,0.0,15.48,3.0,1.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2972804,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,122.85,9.0,0.0,17.01,5.0,4.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-2972804,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,14.55,1.0,0.0,3.18,5.0,4.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-2972804,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,246.1,5.0,0.1,-0.04,5.0,4.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-2972804,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,188.16,8.0,0.0,3.6,5.0,4.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-2972804,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,122.94,3.0,0.0,17.19,5.0,4.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-3166498,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,154.26,3.0,0.0,13.86,2.0,2.0,No,No,2017,9,Sep,3,2017-09
ES-2017-1424248,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,98.04,4.0,0.0,39.12,4.0,4.0,No,No,2017,6,Jun,2,2017-06
ES-2017-3109023,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,189.62,1.0,0.1,31.58,5.0,4.0,Yes,No,2017,9,Sep,3,2017-09
IT-2017-4950041,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,485.68,4.0,0.1,-27.08,4.0,4.0,No,No,2017,12,Dec,4,2017-12
ES-2017-3706388,Same Day,Central,Technology,Emily Burns,Central|Technology|2017,88.83,3.0,0.0,7.92,0.0,0.0,No,No,2017,1,Jan,1,2017-01
ES-2017-3706388,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,3.99,1.0,0.0,0.42,0.0,0.0,No,No,2017,1,Jan,1,2017-01
ES-2017-3706388,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,387.96,4.0,0.0,147.36,0.0,0.0,No,No,2017,1,Jan,1,2017-01
ES-2017-4325997,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,205.8,10.0,0.0,96.6,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-4325997,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,163.62,3.0,0.0,78.48,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-5675257,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,208.53,7.0,0.0,1.89,4.0,4.0,No,No,2017,2,Feb,1,2017-02
ES-2017-3939561,Second Class,North,Furniture,Ross DeVincentis,North|Furniture|2017,5451.3,6.0,0.0,2071.44,3.0,2.0,Yes,No,2017,1,Jan,1,2017-01
ES-2017-3939561,Second Class,North,Technology,Ross DeVincentis,North|Technology|2017,717.12,3.0,0.0,93.15,3.0,2.0,Yes,No,2017,1,Jan,1,2017-01
ES-2017-3939561,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,14.13,1.0,0.0,3.24,3.0,2.0,Yes,No,2017,1,Jan,1,2017-01
ES-2017-5205188,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,11.82,2.0,0.0,4.2,7.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-4727168,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,19.41,1.0,0.0,8.91,1.0,1.0,No,No,2017,7,Jul,3,2017-07
ES-2017-4727168,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,55.56,2.0,0.0,13.86,1.0,1.0,No,No,2017,7,Jul,3,2017-07
ES-2017-1586341,First Class,Central,Technology,Emily Burns,Central|Technology|2017,566.71,8.0,0.15,179.83,3.0,1.0,Yes,No,2017,3,Mar,1,2017-03
ES-2017-1586341,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,154.35,7.0,0.0,27.72,3.0,1.0,Yes,No,2017,3,Mar,1,2017-03
ES-2017-1172576,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,25.2,3.0,0.0,9.81,7.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-4481786,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,208.53,7.0,0.0,1.89,6.0,4.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-4481786,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,164.02,3.0,0.1,71.06,6.0,4.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-4375143,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,130.1,3.0,0.2,1.58,2.0,2.0,No,Yes,2017,4,Apr,2,2017-04
ES-2017-1380947,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,202.2,4.0,0.0,22.2,4.0,4.0,No,No,2017,8,Aug,3,2017-08
IT-2017-2418506,Second Class,South,Technology,Damala Kotsonis,South|Technology|2017,1508.26,8.0,0.4,-980.54,3.0,2.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-4015722,Second Class,North,Furniture,Ross DeVincentis,North|Furniture|2017,369.18,3.0,0.0,140.22,3.0,2.0,Yes,No,2017,10,Oct,4,2017-10
ES-2017-1172576,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,393.84,8.0,0.0,157.44,7.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-2548559,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,1274.7,2.0,0.0,140.16,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-3453314,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,463.97,4.0,0.1,-15.55,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-3453314,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,66.42,3.0,0.0,3.96,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-3453314,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,2891.7,7.0,0.1,1188.81,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-3453314,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,316.33,3.0,0.15,122.74,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-2144803,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,54.9,2.0,0.0,15.36,2.0,1.0,Yes,No,2017,3,Mar,1,2017-03
IT-2017-4307043,Same Day,North,Furniture,Ross DeVincentis,North|Furniture|2017,73.49,3.0,0.4,-33.16,0.0,0.0,No,No,2017,9,Sep,3,2017-09
ES-2017-2285661,First Class,Central,Furniture,Emily Burns,Central|Furniture|2017,137.88,3.0,0.0,35.82,3.0,1.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-2285661,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,35.28,7.0,0.0,5.88,3.0,1.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-2285661,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,148.5,3.0,0.0,48.96,3.0,1.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-2759612,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,213.36,7.0,0.0,19.11,5.0,2.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-2759612,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,99.66,2.0,0.0,9.96,5.0,2.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-2759612,Second Class,South,Furniture,Damala Kotsonis,South|Furniture|2017,368.91,3.0,0.0,92.16,5.0,2.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-1217902,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,459.24,4.0,0.0,100.92,4.0,4.0,No,Yes,2017,9,Sep,3,2017-09
ES-2017-1217902,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,691.56,4.0,0.0,290.4,4.0,4.0,No,Yes,2017,9,Sep,3,2017-09
ES-2017-4599518,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,954.45,5.0,0.1,296.85,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,56.52,2.0,0.0,11.82,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,74.7,2.0,0.0,8.94,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,151.88,9.0,0.1,60.62,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,245.05,4.0,0.1,92.53,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,83.07,3.0,0.0,6.57,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,933.47,7.0,0.1,269.66,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4599518,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,10.65,1.0,0.0,2.64,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
IT-2017-1539522,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,14.52,2.0,0.5,-6.12,2.0,2.0,No,No,2017,1,Jan,1,2017-01
IT-2017-1539522,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,16.02,2.0,0.5,-14.76,2.0,2.0,No,No,2017,1,Jan,1,2017-01
ES-2017-5538953,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,258.72,7.0,0.0,59.43,6.0,4.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-1172576,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,100.68,2.0,0.0,6.0,7.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-3977096,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,33.48,3.0,0.5,-30.87,5.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-4265843,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2017,154.14,1.0,0.1,13.68,4.0,2.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-3951434,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,256.23,5.0,0.1,56.88,2.0,1.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-3951434,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,13.23,3.0,0.0,0.0,2.0,1.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-3951434,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,54.43,3.0,0.1,-3.08,2.0,1.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-1788644,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,181.26,6.0,0.0,28.98,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-1788644,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,1062.81,7.0,0.0,265.65,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-1788644,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,96.71,2.0,0.1,2.09,5.0,4.0,Yes,No,2017,5,May,2,2017-05
IT-2017-3447288,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,27.65,1.0,0.1,-0.64,5.0,2.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-1099419,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,43.92,4.0,0.0,15.36,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-1099419,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,139.8,5.0,0.0,5.55,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-1099419,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,566.61,1.0,0.0,28.32,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-5226305,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,49.98,2.0,0.0,15.48,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-5226305,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,146.48,7.0,0.1,17.74,5.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-3447288,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,94.05,3.0,0.0,20.61,5.0,2.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-4495074,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,124.65,5.0,0.0,6.15,2.0,2.0,No,No,2017,3,Mar,1,2017-03
ES-2017-4495074,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,18.81,3.0,0.0,8.82,2.0,2.0,No,No,2017,3,Mar,1,2017-03
ES-2017-3735964,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,105.06,2.0,0.0,18.9,2.0,1.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-3570218,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,62.64,3.0,0.0,18.72,5.0,2.0,Yes,Yes,2017,2,Feb,1,2017-02
ES-2017-3570218,Second Class,Central,Technology,Emily Burns,Central|Technology|2017,965.05,3.0,0.15,-68.15,5.0,2.0,Yes,Yes,2017,2,Feb,1,2017-02
ES-2017-3609962,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,248.85,5.0,0.0,69.6,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-4495074,Second Class,Central,Technology,Emily Burns,Central|Technology|2017,861.6,5.0,0.0,198.15,2.0,2.0,No,No,2017,3,Mar,1,2017-03
ES-2017-1653195,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,89.28,6.0,0.0,19.62,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-1653195,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,83.28,4.0,0.0,34.08,4.0,4.0,No,No,2017,5,May,2,2017-05
ES-2017-2639112,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,147.45,5.0,0.0,30.9,6.0,4.0,Yes,Yes,2017,5,May,2,2017-05
ES-2017-1990428,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,21.06,3.0,0.0,10.53,5.0,4.0,Yes,No,2017,9,Sep,3,2017-09
ES-2017-4959032,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,86.67,3.0,0.0,6.93,4.0,4.0,No,No,2017,2,Feb,1,2017-02
ES-2017-5671907,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2017,105.72,4.0,0.0,29.52,5.0,4.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-5671907,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,71.4,4.0,0.0,5.64,5.0,4.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-1162185,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,140.88,8.0,0.0,28.08,0.0,0.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1162185,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,371.52,2.0,0.1,144.48,0.0,0.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1162185,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,45.85,3.0,0.1,3.55,0.0,0.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1162185,Same Day,Central,Furniture,Emily Burns,Central|Furniture|2017,129.6,2.0,0.1,15.84,0.0,0.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1162185,Same Day,Central,Technology,Emily Burns,Central|Technology|2017,510.31,2.0,0.15,-24.05,0.0,0.0,No,No,2017,4,Apr,2,2017-04
ES-2017-4164026,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,265.26,2.0,0.0,13.26,6.0,4.0,Yes,No,2017,11,Nov,4,2017-11
IT-2017-4343143,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,29.76,2.0,0.5,-4.2,1.0,1.0,No,No,2017,11,Nov,4,2017-11
ES-2017-3899531,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2017,535.05,5.0,0.0,128.4,5.0,2.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-3899531,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,209.37,7.0,0.0,83.58,5.0,2.0,Yes,No,2017,2,Feb,1,2017-02
ES-2017-3105987,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,416.7,5.0,0.0,174.9,4.0,4.0,No,No,2017,12,Dec,4,2017-12
ES-2017-3105987,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,156.6,6.0,0.0,40.68,4.0,4.0,No,No,2017,12,Dec,4,2017-12
